combination,K,silhouette_score
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,9,0.11920108646154404
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,10,0.12052728980779648
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,11,0.12296140193939209
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,12,0.14759747684001923
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,13,0.13042639195919037
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,14,0.13863423466682434
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,15,0.1506192982196808
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,16,0.15201592445373535
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,17,0.16503489017486572
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,18,0.14884710311889648
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,19,0.16805633902549744
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,20,0.16467411816120148
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,21,0.175247460603714
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,22,0.16813987493515015
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,23,0.1712089478969574
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,24,0.17968037724494934
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,25,0.19056561589241028
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,26,0.1999218761920929
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,27,0.19610705971717834
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,28,0.21485565602779388
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,29,0.20918957889080048
Breast_invasive_carcinoma-Lung_adenocarcinoma-Asterand-University of Pittsburgh,30,0.20618751645088196
